date,hour,rows,spread_bps_mean,spread_bps_p99,top_imbalance_mean,source,symbol,notional_sum,buy_rows,sell_rows,buy_notional,sell_notional,notional_p99
2025-11-09,16,52180,0.0123434720670878,0.0192846921967472,0.0480726041539527,binance_booktickers,btcusdt,,,,,,
2025-11-09,17,46783,0.0122519404593419,0.0096782420059725,0.0750282720802171,binance_booktickers,btcusdt,,,,,,
2025-11-09,18,45156,0.0147137506487959,0.0191828122013851,0.0514048920450639,binance_booktickers,btcusdt,,,,,,
2025-11-09,19,53623,0.0135089208503742,0.0191127662763925,-0.0777771157986099,binance_booktickers,btcusdt,,,,,,
2025-11-09,20,49646,0.0121129212452319,0.00958083373429,0.0242472837301915,binance_booktickers,btcusdt,,,,,,
2025-11-09,21,45851,0.011350578466539,0.009590959943957,-0.0242657400099419,binance_booktickers,btcusdt,,,,,,
2025-11-09,22,48138,0.0125469638421913,0.0096087924285856,0.0857410731464261,binance_booktickers,btcusdt,,,,,,
2025-11-09,23,54636,0.0141101597850668,0.0573152395495997,-0.0240104213793846,binance_booktickers,btcusdt,,,,,,
2025-11-10,0,63486,0.0163767281396692,0.1316127164201133,0.0842241601102382,binance_booktickers,btcusdt,,,,,,
2025-11-10,1,59692,0.0140612707330973,0.0755458898789198,-0.0078425852468692,binance_booktickers,btcusdt,,,,,,
2025-11-10,2,49650,0.011703132217193,0.0189205450627868,-0.0133902927974224,binance_booktickers,btcusdt,,,,,,
2025-11-10,3,51558,0.0118474731361199,0.0188788243775736,-0.0220527491773723,binance_booktickers,btcusdt,,,,,,
2025-11-10,4,47571,0.0109469177321313,0.0094515412383757,-0.0147593762203989,binance_booktickers,btcusdt,,,,,,
2025-11-10,5,48216,0.0111784196914122,0.0094372964793524,-0.0262341227058458,binance_booktickers,btcusdt,,,,,,
2025-11-10,6,44427,0.0105857418169239,0.0094416536481623,0.0301031309538052,binance_booktickers,btcusdt,,,,,,
2025-11-10,7,46197,0.0105176608961472,0.0094199256867545,-0.0590969022826739,binance_booktickers,btcusdt,,,,,,
2025-11-10,8,49543,0.0106993188108306,0.0094466483991727,-0.0409705422479428,binance_booktickers,btcusdt,,,,,,
2025-11-10,9,50366,0.0100387738182485,0.0094455330413028,0.0192544341074972,binance_booktickers,btcusdt,,,,,,
2025-11-10,10,46713,0.0097106042533556,0.0094414397068074,-0.0810040182551726,binance_booktickers,btcusdt,,,,,,
2025-11-10,11,42791,0.0097621287828097,0.0094425451805739,0.0514207295987114,binance_booktickers,btcusdt,,,,,,
