strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
adv_binance_q99_win45,train,120,7,-0.00946338082190134,-0.012050456004101038,0.17177129723190343,-0.0025870751821996975,27588230795.28498,True,82871777,1113463,195874316413.89697,193117615566.99487,2756700846.90209
adv_binance_q99_win45,train,300,7,-0.08505801517955065,-0.03673192647123848,-3.4704884769273585,0.048326088708312176,27588230795.28498,True,82871777,1113463,195874316413.89697,193117615566.99487,2756700846.90209
adv_binance_q99_win60,train,30,7,0.030236575191214074,0.03440900282124775,-0.19729832957821974,0.004172427630033677,27478163614.22296,True,82551523,1433717,195874316413.89697,192347145299.56073,3527171114.33622
adv_binance_q99_win60,train,120,7,-0.00946338082190134,-0.020975781126693845,0.61834209342126,-0.011512400304792504,27478163614.22296,True,82551523,1433717,195874316413.89697,192347145299.56073,3527171114.33622
adv_binance_q99_win60,train,300,7,-0.08505801517955065,-0.025021529856585022,-3.3590263573320134,0.06003648532296563,27478163614.22296,True,82551523,1433717,195874316413.89697,192347145299.56073,3527171114.33622
adv_binance_q99_win90,train,30,7,0.030236575191214074,0.02715588520653673,0.151532303396003,-0.003080689984677344,27288955566.028503,True,81982644,2002596,195874316413.89697,191022688962.19952,4851627451.69744
adv_binance_q99_win90,train,120,7,-0.00946338082190134,-0.0449877164025025,1.3892330718143704,-0.03552433558060116,27288955566.028503,True,81982644,2002596,195874316413.89697,191022688962.19952,4851627451.69744
adv_binance_q99_win90,train,300,7,-0.08505801517955065,-0.04019361387159688,-1.8515000311521728,0.04486440130795377,27288955566.028503,True,81982644,2002596,195874316413.89697,191022688962.19952,4851627451.69744
adv_both_q85_win10,train,30,7,0.030236575191214074,0.06488744979524329,-0.42509126050515794,0.034650874604029214,26003178938.869854,True,78875359,5109881,195874316413.89697,182022252572.089,13852063841.80797
adv_both_q85_win10,train,120,7,-0.00946338082190134,-0.1096339101191069,1.3068217296310682,-0.10017052929720556,26003178938.869854,True,78875359,5109881,195874316413.89697,182022252572.089,13852063841.80797
adv_both_q85_win10,train,300,7,-0.08505801517955065,-0.25088047230079896,2.0939224975401127,-0.16582245712124832,26003178938.869854,True,78875359,5109881,195874316413.89697,182022252572.089,13852063841.80797
adv_both_q85_win120,train,30,7,0.030236575191214074,-0.015590869074824286,0.17412627839506561,-0.04582744426603836,21222795265.72284,True,64706708,19278532,195874316413.89697,148559566860.05988,47314749553.83709
adv_both_q85_win120,train,120,7,-0.00946338082190134,-0.29973269028293853,0.9019285908767688,-0.2902693094610372,21222795265.72284,True,64706708,19278532,195874316413.89697,148559566860.05988,47314749553.83709
adv_both_q85_win120,train,300,7,-0.08505801517955065,-0.6730407383573356,1.761099039442465,-0.5879827231777849,21222795265.72284,True,64706708,19278532,195874316413.89697,148559566860.05988,47314749553.83709
adv_both_q85_win20,train,30,7,0.030236575191214074,0.04206230690678701,-0.07497645967047219,0.011825731715572933,25154707140.5125,True,76484637,7500603,195874316413.89697,176082949983.5875,19791366430.30948
adv_both_q85_win20,train,120,7,-0.00946338082190134,-0.15153515378890214,1.2545431738299608,-0.1420717729670008,25154707140.5125,True,76484637,7500603,195874316413.89697,176082949983.5875,19791366430.30948
adv_both_q85_win20,train,300,7,-0.08505801517955065,-0.3226032655173336,2.0283720292467735,-0.23754525033778295,25154707140.5125,True,76484637,7500603,195874316413.89697,176082949983.5875,19791366430.30948
adv_both_q85_win30,train,30,7,0.030236575191214074,0.012911289187540956,0.153258160128815,-0.01732528600367312,24527768431.57577,True,74675006,9310234,195874316413.89697,171694379021.0304,24179937392.86657
