strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
guard_q95w30_ret5s_lt100,train,30,7,0.030236575191214074,0.020162862001644574,0.1501544942312926,-0.0100737131895695,25813574101.288708,True,78355508,5629732,195874316413.89697,180695018709.02097,15179297704.87599
guard_q95w30_ret5s_lt100,train,120,7,-0.00946338082190134,-0.15338753958916626,1.7038160519134555,-0.14392415876726491,25813574101.288708,True,78355508,5629732,195874316413.89697,180695018709.02097,15179297704.87599
guard_q95w30_ret5s_lt100,train,300,7,-0.08505801517955065,-0.31625047721977134,2.6670670874411706,-0.2311924620402207,25813574101.288708,True,78355508,5629732,195874316413.89697,180695018709.02097,15179297704.87599
guard_q95w30_ret5s_lt20,train,30,7,0.030236575191214074,0.029534232966870345,0.03871282120674889,-0.0007023422243437293,25840869309.21987,True,78440044,5545196,195874316413.89697,180886085164.5391,14988231249.35788
guard_q95w30_ret5s_lt20,train,120,7,-0.00946338082190134,-0.14782246908785635,1.6603289653854418,-0.138359088265955,25840869309.21987,True,78440044,5545196,195874316413.89697,180886085164.5391,14988231249.35788
guard_q95w30_ret5s_lt20,train,300,7,-0.08505801517955065,-0.2956776486611707,2.4568136923918504,-0.21061963348162005,25840869309.21987,True,78440044,5545196,195874316413.89697,180886085164.5391,14988231249.35788
guard_q95w30_ret5s_lt50,train,30,7,0.030236575191214074,0.020616957864968408,0.14490003356727538,-0.009619617326245666,25816210752.46167,True,78361852,5623388,195874316413.89697,180713475267.2317,15160841146.66528
guard_q95w30_ret5s_lt50,train,120,7,-0.00946338082190134,-0.1576075174080437,1.7563780724297746,-0.14814413658614237,25816210752.46167,True,78361852,5623388,195874316413.89697,180713475267.2317,15160841146.66528
guard_q95w30_ret5s_lt50,train,300,7,-0.08505801517955065,-0.31673777979467743,2.6765074552101207,-0.2316797646151268,25816210752.46167,True,78361852,5623388,195874316413.89697,180713475267.2317,15160841146.66528
guard_q99w60_ret10s_gt-100,train,30,7,0.030236575191214074,0.03360480621873477,-0.03743877665832688,0.0033682310275206934,26655394869.24644,True,80596281,3388959,195874316413.89697,186587764084.7251,9286552329.17185
guard_q99w60_ret10s_gt-100,train,120,7,-0.00946338082190134,-0.1130272170497008,2.071367476188407,-0.10356383622779945,26655394869.24644,True,80596281,3388959,195874316413.89697,186587764084.7251,9286552329.17185
guard_q99w60_ret10s_gt-100,train,300,7,-0.08505801517955065,-0.14578916972091044,1.1351677407837246,-0.060731154541359786,26655394869.24644,True,80596281,3388959,195874316413.89697,186587764084.7251,9286552329.17185
guard_q99w60_ret10s_gt-20,train,30,7,0.030236575191214074,-0.010239104940592039,0.9785226103660893,-0.040475680131806115,26836579824.942436,True,81006971,2978269,195874316413.89697,187856058774.59705,8018257639.2999
guard_q99w60_ret10s_gt-20,train,120,7,-0.00946338082190134,-0.12322545195063242,2.6558156962101944,-0.11376207112873107,26836579824.942436,True,81006971,2978269,195874316413.89697,187856058774.59705,8018257639.2999
guard_q99w60_ret10s_gt-20,train,300,7,-0.08505801517955065,-0.15590470223518943,1.5747763286657057,-0.07084668705563878,26836579824.942436,True,81006971,2978269,195874316413.89697,187856058774.59705,8018257639.2999
guard_q99w60_ret10s_gt-50,train,30,7,0.030236575191214074,0.024919680598153155,0.1401794198470556,-0.005316894593060919,26691242482.781322,True,80672421,3312819,195874316413.89697,186838697379.46927,9035619034.42769
guard_q99w60_ret10s_gt-50,train,120,7,-0.00946338082190134,-0.10620695797185949,1.991002095384761,-0.09674357714995814,26691242482.781322,True,80672421,3312819,195874316413.89697,186838697379.46927,9035619034.42769
guard_q99w60_ret10s_gt-50,train,300,7,-0.08505801517955065,-0.12551548509654406,0.7515222954509203,-0.04045746991699341,26691242482.781322,True,80672421,3312819,195874316413.89697,186838697379.46927,9035619034.42769
guard_q99w60_ret10s_gt0,train,30,7,0.030236575191214074,-0.00817966479858377,2.144805167573414,-0.038416239989797846,27482754659.979687,True,82592885,1392355,195874316413.89697,192379282619.85782,3495033794.03916
guard_q99w60_ret10s_gt0,train,120,7,-0.00946338082190134,-0.08547630075399126,4.174562259020684,-0.07601291993208992,27482754659.979687,True,82592885,1392355,195874316413.89697,192379282619.85782,3495033794.03916
guard_q99w60_ret10s_gt0,train,300,7,-0.08505801517955065,-0.15227362931079946,3.614732141206548,-0.06721561413124881,27482754659.979687,True,82592885,1392355,195874316413.89697,192379282619.85782,3495033794.03916
guard_q99w60_ret10s_gt100,train,30,7,0.030236575191214074,0.029883567302001774,26.06779849369928,-0.00035300788921229995,27981665836.635155,True,83984490,750,195874316413.89697,195871660856.44608,2655557.45088
guard_q99w60_ret10s_gt100,train,120,7,-0.00946338082190134,-0.008904062518622384,-41.264306116141,0.0005593183032789571,27981665836.635155,True,83984490,750,195874316413.89697,195871660856.44608,2655557.45088
guard_q99w60_ret10s_gt100,train,300,7,-0.08505801517955065,-0.08509626486607046,2.736206357539195,-3.824968651980343e-05,27981665836.635155,True,83984490,750,195874316413.89697,195871660856.44608,2655557.45088
guard_q99w60_ret10s_gt20,train,30,7,0.030236575191214074,0.021236090198541117,6.711176127884667,-0.009000484992672957,27944398829.000465,True,83866858,118382,195874316413.89697,195610791803.00327,263524610.89369
guard_q99w60_ret10s_gt20,train,120,7,-0.00946338082190134,-0.009769429958743484,0.21771279746858463,-0.00030604913684214273,27944398829.000465,True,83866858,118382,195874316413.89697,195610791803.00327,263524610.89369
guard_q99w60_ret10s_gt20,train,300,7,-0.08505801517955065,-0.09288347756914599,5.723677985083106,-0.007825462389595333,27944398829.000465,True,83866858,118382,195874316413.89697,195610791803.00327,263524610.89369
guard_q99w60_ret10s_gt50,train,30,7,0.030236575191214074,0.028663881232042714,16.19105144686325,-0.0015726939591713604,27979322386.85195,True,83977696,7544,195874316413.89697,195855256707.96365,19059705.9333
guard_q99w60_ret10s_gt50,train,120,7,-0.00946338082190134,-0.006502909212026248,-30.43091527298822,0.0029604716098750924,27979322386.85195,True,83977696,7544,195874316413.89697,195855256707.96365,19059705.9333
guard_q99w60_ret10s_gt50,train,300,7,-0.08505801517955065,-0.08543648811952076,3.8040846124281935,-0.00037847293997010645,27979322386.85195,True,83977696,7544,195874316413.89697,195855256707.96365,19059705.9333
guard_q99w60_ret10s_lt-100,train,30,7,0.030236575191214074,0.03172051702903488,-4.890399716785719,0.0014839418378208083,27973609055.44466,True,83968393,16847,195874316413.89697,195815263388.1126,59053025.78435
guard_q99w60_ret10s_lt-100,train,120,7,-0.00946338082190134,0.0010635390540615181,-34.91591501134107,0.010526919875962859,27973609055.44466,True,83968393,16847,195874316413.89697,195815263388.1126,59053025.78435
guard_q99w60_ret10s_lt-100,train,300,7,-0.08505801517955065,-0.08566921832330164,1.9416443084966217,-0.0006112031437509879,27973609055.44466,True,83968393,16847,195874316413.89697,195815263388.1126,59053025.78435
guard_q99w60_ret10s_lt-20,train,30,7,0.030236575191214074,0.07404425289999983,-6.3905759997110465,0.043807677708785756,27792424099.748665,True,83557703,427537,195874316413.89697,194546968698.24066,1327347715.6563
guard_q99w60_ret10s_lt-20,train,120,7,-0.00946338082190134,0.01165481646570009,-3.1047195960652814,0.02111819728760143,27792424099.748665,True,83557703,427537,195874316413.89697,194546968698.24066,1327347715.6563
guard_q99w60_ret10s_lt-20,train,300,7,-0.08505801517955065,-0.07550964658143902,-1.4845452368512264,0.009548368598111631,27792424099.748665,True,83557703,427537,195874316413.89697,194546968698.24066,1327347715.6563
guard_q99w60_ret10s_lt-50,train,30,7,0.030236575191214074,0.04001571445004406,-6.139231854196976,0.009779139258829984,27937761441.90978,True,83892253,92987,195874316413.89697,195564330093.36844,309986320.52851
guard_q99w60_ret10s_lt-50,train,120,7,-0.00946338082190134,-0.005306023084241911,-2.6322593788442608,0.00415735773765943,27937761441.90978,True,83892253,92987,195874316413.89697,195564330093.36844,309986320.52851
guard_q99w60_ret10s_lt-50,train,300,7,-0.08505801517955065,-0.10496119619581798,12.471471110160952,-0.019903181016267327,27937761441.90978,True,83892253,92987,195874316413.89697,195564330093.36844,309986320.52851
guard_q99w60_ret10s_lt0,train,30,7,0.030236575191214074,0.0738842633074138,-1.3920879769741574,0.04364768811619972,27148911020.948486,True,81979070,2006170,195874316413.89697,190042377146.6394,5831939267.25754
guard_q99w60_ret10s_lt0,train,120,7,-0.00946338082190134,-0.023266421175253026,0.44032912907772165,-0.013803040353351686,27148911020.948486,True,81979070,2006170,195874316413.89697,190042377146.6394,5831939267.25754
guard_q99w60_ret10s_lt0,train,300,7,-0.08505801517955065,-0.07703810595453128,-0.3463986334160753,0.00801990922501937,27148911020.948486,True,81979070,2006170,195874316413.89697,190042377146.6394,5831939267.25754
guard_q99w60_ret10s_lt100,train,30,7,0.030236575191214074,0.03553430831595494,-0.07553231163195039,0.005297733124740869,26647338088.055946,True,80580184,3405056,195874316413.89697,186531366616.39163,9342949797.50532
guard_q99w60_ret10s_lt100,train,120,7,-0.00946338082190134,-0.10259499709500385,1.849903097124251,-0.0931316162731025,26647338088.055946,True,80580184,3405056,195874316413.89697,186531366616.39163,9342949797.50532
guard_q99w60_ret10s_lt100,train,300,7,-0.08505801517955065,-0.1464089901854988,1.1398100895557721,-0.06135097500594815,26647338088.055946,True,80580184,3405056,195874316413.89697,186531366616.39163,9342949797.50532
guard_q99w60_ret10s_lt20,train,30,7,0.030236575191214074,0.04458214552281836,-0.2648104773194177,0.014345570331604288,26684605095.690636,True,80697816,3287424,195874316413.89697,186792235669.83444,9082080744.06251
guard_q99w60_ret10s_lt20,train,120,7,-0.00946338082190134,-0.10155792895945173,1.884656152398779,-0.09209454813755039,26684605095.690636,True,80697816,3287424,195874316413.89697,186792235669.83444,9082080744.06251
guard_q99w60_ret10s_lt20,train,300,7,-0.08505801517955065,-0.13816851150668572,1.007271884327872,-0.05311049632713506,26684605095.690636,True,80697816,3287424,195874316413.89697,186792235669.83444,9082080744.06251
guard_q99w60_ret10s_lt50,train,30,7,0.030236575191214074,0.03681435166228529,-0.1013308435986708,0.006577776471071217,26649681537.83915,True,80586978,3398262,195874316413.89697,186547770764.87405,9326545649.0229
guard_q99w60_ret10s_lt50,train,120,7,-0.00946338082190134,-0.10510771314266501,1.9035961432691535,-0.09564433232076366,26649681537.83915,True,80586978,3398262,195874316413.89697,186547770764.87405,9326545649.0229
guard_q99w60_ret10s_lt50,train,300,7,-0.08505801517955065,-0.1460464005098613,1.1348199282807445,-0.06098838533031066,26649681537.83915,True,80586978,3398262,195874316413.89697,186547770764.87405,9326545649.0229
guard_q99w60_ret1s_gt-100,train,30,7,0.030236575191214074,0.03320178909985952,-0.028970766472057232,0.002965213908645445,26647489321.78996,True,80580509,3404731,195874316413.89697,186532425252.52972,9341891161.36722
guard_q99w60_ret1s_gt-100,train,120,7,-0.00946338082190134,-0.10414728732191683,1.8811194151830577,-0.09468390650001549,26647489321.78996,True,80580509,3404731,195874316413.89697,186532425252.52972,9341891161.36722
guard_q99w60_ret1s_gt-100,train,300,7,-0.08505801517955065,-0.14785481969006004,1.1688251698328502,-0.06279680451050938,26647489321.78996,True,80580509,3404731,195874316413.89697,186532425252.52972,9341891161.36722
guard_q99w60_ret1s_gt-20,train,30,7,0.030236575191214074,0.02522915651043773,0.13120912873845816,-0.005007418680776345,26659929212.28413,True,80598385,3386855,195874316413.89697,186619504485.98892,9254811927.908041
guard_q99w60_ret1s_gt-20,train,120,7,-0.00946338082190134,-0.10814249750284106,1.9803607238235943,-0.09867911668093972,26659929212.28413,True,80598385,3386855,195874316413.89697,186619504485.98892,9254811927.908041
guard_q99w60_ret1s_gt-20,train,300,7,-0.08505801517955065,-0.14211292425830885,1.0654309351861613,-0.057054909078758195,26659929212.28413,True,80598385,3386855,195874316413.89697,186619504485.98892,9254811927.908041
guard_q99w60_ret1s_gt-50,train,30,7,0.030236575191214074,0.03227617791292891,-0.010502914901986798,0.002039602721714835,26647929590.88429,True,80581117,3404123,195874316413.89697,186535507136.19003,9338809277.70692
guard_q99w60_ret1s_gt-50,train,120,7,-0.00946338082190134,-0.10475289000141465,1.8938710155652625,-0.0952895091795133,26647929590.88429,True,80581117,3404123,195874316413.89697,186535507136.19003,9338809277.70692
guard_q99w60_ret1s_gt-50,train,300,7,-0.08505801517955065,-0.14760630877945619,1.1642958714035765,-0.06254829359990553,26647929590.88429,True,80581117,3404123,195874316413.89697,186535507136.19003,9338809277.70692
guard_q99w60_ret1s_gt0,train,30,7,0.030236575191214074,0.022689526417507672,0.36124335908731375,-0.007547048773706402,27358268893.61483,True,82146050,1839190,195874316413.89697,191507882255.3038,4366434158.59317
guard_q99w60_ret1s_gt0,train,120,7,-0.00946338082190134,-0.07695364560875084,2.9505990437409255,-0.0674902647868495,27358268893.61483,True,82146050,1839190,195874316413.89697,191507882255.3038,4366434158.59317
guard_q99w60_ret1s_gt0,train,300,7,-0.08505801517955065,-0.1350470605838267,2.107416638880408,-0.04998904540427605,27358268893.61483,True,82146050,1839190,195874316413.89697,191507882255.3038,4366434158.59317
guard_q99w60_ret1s_gt100,train,30,7,0.030236575191214074,0.030236575191214074,,0.0,27982045201.985283,True,83985240,0,195874316413.89697,195874316413.89697,0.0
guard_q99w60_ret1s_gt100,train,120,7,-0.00946338082190134,-0.00946338082190134,,0.0,27982045201.985283,True,83985240,0,195874316413.89697,195874316413.89697,0.0
guard_q99w60_ret1s_gt100,train,300,7,-0.08505801517955065,-0.08505801517955065,,0.0,27982045201.985283,True,83985240,0,195874316413.89697,195874316413.89697,0.0
guard_q99w60_ret1s_gt20,train,30,7,0.030236575191214074,0.03274088014182053,-21.87589019311293,0.0025043049506064535,27978846664.65572,True,83977978,7262,195874316413.89697,195851926652.59003,22389761.30694
guard_q99w60_ret1s_gt20,train,120,7,-0.00946338082190134,-0.005260581719201288,-36.77297730637851,0.004202799102700053,27978846664.65572,True,83977978,7262,195874316413.89697,195851926652.59003,22389761.30694
guard_q99w60_ret1s_gt20,train,300,7,-0.08505801517955065,-0.08357939274649245,-13.019141962578425,0.0014786224330581993,27978846664.65572,True,83977978,7262,195874316413.89697,195851926652.59003,22389761.30694
guard_q99w60_ret1s_gt50,train,30,7,0.030236575191214074,0.030515297195965616,-40.07526016499061,0.0002787220047515415,27981850735.935295,True,83984808,432,195874316413.89697,195872955151.54706,1361262.3499
guard_q99w60_ret1s_gt50,train,120,7,-0.00946338082190134,-0.009008807204465764,-65.41836695299196,0.0004545736174355764,27981850735.935295,True,83984808,432,195874316413.89697,195872955151.54706,1361262.3499
guard_q99w60_ret1s_gt50,train,300,7,-0.08505801517955065,-0.08493659405414299,-17.55642542145247,0.00012142112540766692,27981850735.935295,True,83984808,432,195874316413.89697,195872955151.54706,1361262.3499
guard_q99w60_ret1s_lt-100,train,30,7,0.030236575191214074,0.03210485257562546,-98.494680781024,0.0018682773844113862,27981514602.901142,True,83984165,1075,195874316413.89697,195870602220.30798,3714193.5889799995
guard_q99w60_ret1s_lt-100,train,120,7,-0.00946338082190134,-0.007425271714654531,-107.49057567706029,0.00203810910724681,27981514602.901142,True,83984165,1075,195874316413.89697,195870602220.30798,3714193.5889799995
guard_q99w60_ret1s_lt-100,train,300,7,-0.08505801517955065,-0.08371903424138082,-70.69715629109774,0.001338980938169837,27981514602.901142,True,83984165,1075,195874316413.89697,195870602220.30798,3714193.5889799995
guard_q99w60_ret1s_lt-20,train,30,7,0.030236575191214074,0.03970382311307455,-20.384579908700207,0.009467247921860475,27969074712.406975,True,83966289,18951,195874316413.89697,195783522986.84882,90793427.04816
guard_q99w60_ret1s_lt-20,train,120,7,-0.00946338082190134,-0.0035740455657113255,-12.709003887162021,0.005889335256190015,27969074712.406975,True,83966289,18951,195874316413.89697,195783522986.84882,90793427.04816
guard_q99w60_ret1s_lt-20,train,300,7,-0.08505801517955065,-0.08916364351690806,8.768164140826428,-0.004105628337357406,27969074712.406975,True,83966289,18951,195874316413.89697,195783522986.84882,90793427.04816
guard_q99w60_ret1s_lt-50,train,30,7,0.030236575191214074,0.032986346205797115,-79.2200147631128,0.002749771014583041,27981074333.806816,True,83983557,1683,195874316413.89697,195867520336.6477,6796077.24928
guard_q99w60_ret1s_lt-50,train,120,7,-0.00946338082190134,-0.006847000806093621,-75.41529635732482,0.0026163800158077195,27981074333.806816,True,83983557,1683,195874316413.89697,195867520336.6477,6796077.24928
guard_q99w60_ret1s_lt-50,train,300,7,-0.08505801517955065,-0.08395469582340218,-31.883464434282477,0.0011033193561484772,27981074333.806816,True,83983557,1683,195874316413.89697,195867520336.6477,6796077.24928
guard_q99w60_ret1s_lt0,train,30,7,0.030236575191214074,0.044156497034378864,-0.5773501627288165,0.01391992184316479,27355329661.44393,True,82612591,1372649,195874316413.89697,191487307630.1075,4387008783.78944
guard_q99w60_ret1s_lt0,train,120,7,-0.00946338082190134,-0.02615358367269461,0.7190425705471156,-0.01669020285079327,27355329661.44393,True,82612591,1372649,195874316413.89697,191487307630.1075,4387008783.78944
guard_q99w60_ret1s_lt0,train,300,7,-0.08505801517955065,-0.08276956251598731,-0.18494603929382358,0.0022884526635633395,27355329661.44393,True,82612591,1372649,195874316413.89697,191487307630.1075,4387008783.78944
guard_q99w60_ret1s_lt100,train,30,7,0.030236575191214074,0.03516369420122534,-0.06810367386327988,0.004927119010011263,26646958722.705822,True,80579434,3405806,195874316413.89697,186528711058.94077,9345605354.9562
guard_q99w60_ret1s_lt100,train,120,7,-0.00946338082190134,-0.10200898924649296,1.8376521775565455,-0.09254560842459161,26646958722.705822,True,80579434,3405806,195874316413.89697,186528711058.94077,9345605354.9562
guard_q99w60_ret1s_lt100,train,300,7,-0.08505801517955065,-0.1464500291795561,1.1402637061855125,-0.06139201400000545,26646958722.705822,True,80579434,3405806,195874316413.89697,186528711058.94077,9345605354.9562
guard_q99w60_ret1s_lt20,train,30,7,0.030236575191214074,0.032533941472008394,-0.015732136393814714,0.0022973662807943204,26650157260.03539,True,80586696,3398544,195874316413.89697,186551100820.2477,9323215593.64926
guard_q99w60_ret1s_lt20,train,120,7,-0.00946338082190134,-0.10641021885009674,1.9303758488449014,-0.0969468380281954,26650157260.03539,True,80586696,3398544,195874316413.89697,186551100820.2477,9323215593.64926
guard_q99w60_ret1s_lt20,train,300,7,-0.08505801517955065,-0.14799500263990728,1.1742676085931443,-0.06293698746035663,26650157260.03539,True,80586696,3398544,195874316413.89697,186551100820.2477,9323215593.64926
guard_q99w60_ret1s_lt50,train,30,7,0.030236575191214074,0.0348709756644309,-0.0622754618304818,0.004634400473216824,26647153188.755806,True,80579866,3405374,195874316413.89697,186530072321.29065,9344244092.6063
guard_q99w60_ret1s_lt50,train,120,7,-0.00946338082190134,-0.10248565608000759,1.847449983108202,-0.09302227525810625,26647153188.755806,True,80579866,3405374,195874316413.89697,186530072321.29065,9344244092.6063
guard_q99w60_ret1s_lt50,train,300,7,-0.08505801517955065,-0.1465770839955397,1.1429874255923478,-0.06151906881598905,26647153188.755806,True,80579866,3405374,195874316413.89697,186530072321.29065,9344244092.6063
guard_q99w60_ret5s_gt-100,train,30,7,0.030236575191214074,0.03152510076508609,0.004499982596799093,0.001288525573872018,26647894482.36657,True,80581352,3403888,195874316413.89697,186535261376.56598,9339055037.33099
guard_q99w60_ret5s_gt-100,train,120,7,-0.00946338082190134,-0.10603339213400789,1.9193947562418099,-0.09657001131210655,26647894482.36657,True,80581352,3403888,195874316413.89697,186535261376.56598,9339055037.33099
guard_q99w60_ret5s_gt-100,train,300,7,-0.08505801517955065,-0.14919585620469997,1.1960104539462155,-0.06413784102514931,26647894482.36657,True,80581352,3403888,195874316413.89697,186535261376.56598,9339055037.33099
guard_q99w60_ret5s_gt-20,train,30,7,0.030236575191214074,0.012343371666265429,0.4158316780195852,-0.017893203524948643,26741145721.233036,True,80778006,3207234,195874316413.89697,187188020048.63126,8686296365.26569
guard_q99w60_ret5s_gt-20,train,120,7,-0.00946338082190134,-0.11529841792386013,2.2712613623619133,-0.10583503710195878,26741145721.233036,True,80778006,3207234,195874316413.89697,187188020048.63126,8686296365.26569
guard_q99w60_ret5s_gt-20,train,300,7,-0.08505801517955065,-0.15087951777646488,1.33338273673985,-0.06582150259691423,26741145721.233036,True,80778006,3207234,195874316413.89697,187188020048.63126,8686296365.26569
guard_q99w60_ret5s_gt-50,train,30,7,0.030236575191214074,0.03497880686703379,-0.06582040212736862,0.004742231675819719,26665592995.31724,True,80613730,3371510,195874316413.89697,186659150967.2207,9215165446.67626
guard_q99w60_ret5s_gt-50,train,120,7,-0.00946338082190134,-0.1043414756907813,1.912353946939715,-0.09487809486887995,26665592995.31724,True,80613730,3371510,195874316413.89697,186659150967.2207,9215165446.67626
guard_q99w60_ret5s_gt-50,train,300,7,-0.08505801517955065,-0.1272838169454471,0.7702529775683072,-0.04222580176589645,26665592995.31724,True,80613730,3371510,195874316413.89697,186659150967.2207,9215165446.67626
guard_q99w60_ret5s_gt0,train,30,7,0.030236575191214074,0.009653354852517325,1.034505530946472,-0.02058322033869675,27420051369.747925,True,82400312,1584928,195874316413.89697,191940359588.23547,3933956825.66149
guard_q99w60_ret5s_gt0,train,120,7,-0.00946338082190134,-0.08145107124543435,3.5028637234533564,-0.07198769042353301,27420051369.747925,True,82400312,1584928,195874316413.89697,191940359588.23547,3933956825.66149
guard_q99w60_ret5s_gt0,train,300,7,-0.08505801517955065,-0.1473406445069669,2.9537527290626464,-0.06228262932741625,27420051369.747925,True,82400312,1584928,195874316413.89697,191940359588.23547,3933956825.66149
guard_q99w60_ret5s_gt100,train,30,7,0.030236575191214074,0.030236575191214074,,0.0,27982045201.985283,True,83985240,0,195874316413.89697,195874316413.89697,0.0
guard_q99w60_ret5s_gt100,train,120,7,-0.00946338082190134,-0.00946338082190134,,0.0,27982045201.985283,True,83985240,0,195874316413.89697,195874316413.89697,0.0
guard_q99w60_ret5s_gt100,train,300,7,-0.08505801517955065,-0.08505801517955065,,0.0,27982045201.985283,True,83985240,0,195874316413.89697,195874316413.89697,0.0
guard_q99w60_ret5s_gt20,train,30,7,0.030236575191214074,0.0229879355660707,8.302253136184074,-0.007248639625143376,27957546438.299282,True,83912082,73158,195874316413.89697,195702825068.09497,171491345.802
guard_q99w60_ret5s_gt20,train,120,7,-0.00946338082190134,-0.011183372720834204,1.953360294863972,-0.0017199918989328628,27957546438.299282,True,83912082,73158,195874316413.89697,195702825068.09497,171491345.802
guard_q99w60_ret5s_gt20,train,300,7,-0.08505801517955065,-0.0993106943766096,16.179841945860833,-0.014252679197058943,27957546438.299282,True,83912082,73158,195874316413.89697,195702825068.09497,171491345.802
guard_q99w60_ret5s_gt50,train,30,7,0.030236575191214074,0.029818536560395615,4.466346198508113,-0.000418038630818459,27979408550.81232,True,83978896,6344,195874316413.89697,195855859855.68625,18456558.21071
guard_q99w60_ret5s_gt50,train,120,7,-0.00946338082190134,-0.005556103284338495,-41.4724053376876,0.003907277537562846,27979408550.81232,True,83978896,6344,195874316413.89697,195855859855.68625,18456558.21071
guard_q99w60_ret5s_gt50,train,300,7,-0.08505801517955065,-0.08458660136012491,-5.0875702873705,0.00047141381942573946,27979408550.81232,True,83978896,6344,195874316413.89697,195855859855.68625,18456558.21071
guard_q99w60_ret5s_lt-100,train,30,7,0.030236575191214074,0.03370163591552545,-103.58209832086484,0.0034650607243113737,27981109442.324535,True,83983322,1918,195874316413.89697,195867766096.27176,6550317.62521
guard_q99w60_ret5s_lt-100,train,120,7,-0.00946338082190134,-0.005627633559291894,-114.70607667873247,0.003835747262609447,27981109442.324535,True,83983322,1918,195874316413.89697,195867766096.27176,6550317.62521
guard_q99w60_ret5s_lt-100,train,300,7,-0.08505801517955065,-0.0824409653747887,-78.34014858492395,0.002617049804761948,27981109442.324535,True,83983322,1918,195874316413.89697,195867766096.27176,6550317.62521
guard_q99w60_ret5s_lt-20,train,30,7,0.030236575191214074,0.05210191512923592,-6.443878847286805,0.021865339938021845,27887858203.458065,True,83786668,198572,195874316413.89697,195215007424.20645,659308989.69051
guard_q99w60_ret5s_lt-20,train,120,7,-0.00946338082190134,0.00359216253469278,-3.875083345265185,0.013055543356594122,27887858203.458065,True,83786668,198572,195874316413.89697,195215007424.20645,659308989.69051
guard_q99w60_ret5s_lt-20,train,300,7,-0.08505801517955065,-0.08060331920876897,-1.4040503550488308,0.004454695970781686,27887858203.458065,True,83786668,198572,195874316413.89697,195215007424.20645,659308989.69051
guard_q99w60_ret5s_lt-50,train,30,7,0.030236575191214074,0.030409598329805384,-0.22940957390256644,0.00017302313859130988,27963410929.373863,True,83950944,34296,195874316413.89697,195743876505.61703,130439908.27994
guard_q99w60_ret5s_lt-50,train,120,7,-0.00946338082190134,-0.007177477487422402,-3.4397906932862967,0.002285903334478939,27963410929.373863,True,83950944,34296,195874316413.89697,195743876505.61703,130439908.27994
guard_q99w60_ret5s_lt-50,train,300,7,-0.08505801517955065,-0.10329378836399883,27.280347107157624,-0.018235773184448176,27963410929.373863,True,83950944,34296,195874316413.89697,195743876505.61703,130439908.27994
guard_q99w60_ret5s_lt0,train,30,7,0.030236575191214074,0.05601389286136883,-0.8890545624648946,0.02577731767015476,27218817877.90409,True,82185106,1800134,195874316413.89697,190531725145.32864,5342591268.56831
guard_q99w60_ret5s_lt0,train,120,7,-0.00946338082190134,-0.026267011545990322,0.5898010190960951,-0.016803630724088983,27218817877.90409,True,82185106,1800134,195874316413.89697,190531725145.32864,5342591268.56831
guard_q99w60_ret5s_lt0,train,300,7,-0.08505801517955065,-0.0806806505546029,-0.24116706257911608,0.004377364624947755,27218817877.90409,True,82185106,1800134,195874316413.89697,190531725145.32864,5342591268.56831
guard_q99w60_ret5s_lt100,train,30,7,0.030236575191214074,0.03516369420122534,-0.06810367386327988,0.004927119010011263,26646958722.705822,True,80579434,3405806,195874316413.89697,186528711058.94077,9345605354.9562
guard_q99w60_ret5s_lt100,train,120,7,-0.00946338082190134,-0.10200898924649296,1.8376521775565455,-0.09254560842459161,26646958722.705822,True,80579434,3405806,195874316413.89697,186528711058.94077,9345605354.9562
guard_q99w60_ret5s_lt100,train,300,7,-0.08505801517955065,-0.1464500291795561,1.1402637061855125,-0.06139201400000545,26646958722.705822,True,80579434,3405806,195874316413.89697,186528711058.94077,9345605354.9562
guard_q99w60_ret5s_lt20,train,30,7,0.030236575191214074,0.0427573351079324,-0.22457041852828233,0.012520759916718326,26671457486.391823,True,80652592,3332648,195874316413.89697,186700202404.74277,9174114009.1542
guard_q99w60_ret5s_lt20,train,120,7,-0.00946338082190134,-0.10012105318583421,1.8354892503531703,-0.09065767236393286,26671457486.391823,True,80652592,3332648,195874316413.89697,186700202404.74277,9174114009.1542
guard_q99w60_ret5s_lt20,train,300,7,-0.08505801517955065,-0.13145369952006056,0.8591294724008844,-0.046395684340509905,26671457486.391823,True,80652592,3332648,195874316413.89697,186700202404.74277,9174114009.1542
guard_q99w60_ret5s_lt50,train,30,7,0.030236575191214074,0.03560210545601782,-0.07707644140958199,0.005365530264803749,26649595373.87878,True,80585778,3399462,195874316413.89697,186547167617.15146,9327148796.74549
guard_q99w60_ret5s_lt50,train,120,7,-0.00946338082190134,-0.1061020834390147,1.9233541015912754,-0.09663870261711335,26649595373.87878,True,80585778,3399462,195874316413.89697,186547167617.15146,9327148796.74549
guard_q99w60_ret5s_lt50,train,300,7,-0.08505801517955065,-0.14693889253157755,1.1525873415357726,-0.061880877352026895,26649595373.87878,True,80585778,3399462,195874316413.89697,186547167617.15146,9327148796.74549
no_filter,train,30,7,0.030236575191214074,0.030236575191214074,,0.0,27982045201.985283,True,83985240,0,195874316413.89697,195874316413.89697,0.0
