strategy,date,symbol,horizon_s,pnl_all,pnl_kept,pnl_filtered,score,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover,kept_trade_count,filtered_trade_count
task3_maker_q95_win30,2025-12-01,ethusdt,300,0.1843434470864685,-0.6757667856383069,8.777423456711443,-0.8601102327247755,17668497026.029182,16060906921.59291,1607590104.4362702,9649175,826013
task3_maker_q95_win60,2025-12-01,ethusdt,30,0.6900913885137601,1.0976440219750134,-1.945596312556268,0.4075526334612533,17668497026.029182,15302320943.728542,2366176082.30064,9209691,1265497
task3_maker_q95_win60,2025-12-01,ethusdt,120,0.8551952485310531,1.0096782547900065,-0.1438633421669186,0.1544830062589534,17668497026.029182,15302320943.728542,2366176082.30064,9209691,1265497
task3_maker_q95_win60,2025-12-01,ethusdt,300,0.1843434470864685,-1.014408997838819,7.936807340851467,-1.198752444925288,17668497026.029182,15302320943.728542,2366176082.30064,9209691,1265497
task3_maker_q99_win30,2025-12-01,ethusdt,30,0.6900913885137601,0.9603380475280008,-5.108234224750422,0.2702466590142408,17668497026.029182,16881680609.110289,786816416.91889,10090294,384894
task3_maker_q99_win30,2025-12-01,ethusdt,120,0.8551952485310531,1.041081804182465,-3.133127052016757,0.1858865556514118,17668497026.029182,16881680609.110289,786816416.91889,10090294,384894
task3_maker_q99_win30,2025-12-01,ethusdt,300,0.1843434470864685,-0.2431679297777967,9.356890391703033,-0.4275113768642653,17668497026.029182,16881680609.110289,786816416.91889,10090294,384894
task3_maker_q99_win60,2025-12-01,ethusdt,30,0.6900913885137601,0.9982113904182268,-3.5152071660952187,0.3081200019044667,17668497026.029182,16462312120.03309,1206184905.99609,9861206,613982
task3_maker_q99_win60,2025-12-01,ethusdt,120,0.8551952485310531,1.007114807837402,-1.2182407478957649,0.151919559306349,17668497026.029182,16462312120.03309,1206184905.99609,9861206,613982
task3_maker_q99_win60,2025-12-01,ethusdt,300,0.1843434470864685,-0.6072141002278608,10.98771807072697,-0.7915575473143294,17668497026.029182,16462312120.03309,1206184905.99609,9861206,613982
no_filter,2025-12-02,btcusdt,30,0.0510315669818101,0.0510315669818101,,0.0,18647536756.4074,18647536756.4074,0.0,5320364,0
no_filter,2025-12-02,btcusdt,120,0.250936291124896,0.250936291124896,,0.0,18647536756.4074,18647536756.4074,0.0,5320364,0
no_filter,2025-12-02,btcusdt,300,-0.0255852898748402,-0.0255852898748402,,0.0,18647536756.4074,18647536756.4074,0.0,5320364,0
task3_maker_q90_win30,2025-12-02,btcusdt,30,0.0510315669818101,0.1272827580574604,-0.6650408161795512,0.0762511910756502,18647536756.4074,16852945588.6862,1794591167.7212,4852061,468303
task3_maker_q90_win30,2025-12-02,btcusdt,120,0.250936291124896,0.4722232071620535,-1.8271617306089096,0.2212869160371575,18647536756.4074,16852945588.6862,1794591167.7212,4852061,468303
task3_maker_q90_win30,2025-12-02,btcusdt,300,-0.0255852898748402,-0.0311727545433858,0.0268864038075032,-0.0055874646685456,18647536756.4074,16852945588.6862,1794591167.7212,4852061,468303
task3_maker_q90_win60,2025-12-02,btcusdt,30,0.0510315669818101,0.1541463870183596,-0.5875200904596433,0.1031148200365495,18647536756.4074,16054946346.631302,2592590409.7761,4624994,695370
task3_maker_q90_win60,2025-12-02,btcusdt,120,0.250936291124896,0.5258746343989856,-1.4516544201777888,0.2749383432740896,18647536756.4074,16054946346.631302,2592590409.7761,4624994,695370
task3_maker_q90_win60,2025-12-02,btcusdt,300,-0.0255852898748402,-0.1335892993375023,0.6432432958537689,-0.1080040094626621,18647536756.4074,16054946346.631302,2592590409.7761,4624994,695370
task3_maker_q95_win30,2025-12-02,btcusdt,30,0.0510315669818101,0.119818918254389,-0.8894445875789692,0.0687873512725789,18647536756.4074,17376595467.222298,1270941289.1851,4986111,334253
task3_maker_q95_win30,2025-12-02,btcusdt,120,0.250936291124896,0.3912081824662868,-1.6668925905100276,0.1402718913413908,18647536756.4074,17376595467.222298,1270941289.1851,4986111,334253
task3_maker_q95_win30,2025-12-02,btcusdt,300,-0.0255852898748402,-0.0397655633189635,0.168290601442779,-0.0141802734441233,18647536756.4074,17376595467.222298,1270941289.1851,4986111,334253
task3_maker_q95_win60,2025-12-02,btcusdt,30,0.0510315669818101,0.1220832429987141,-0.6017507253591106,0.0710516760169039,18647536756.4074,16817091104.436298,1830445651.9711,4824754,495610
task3_maker_q95_win60,2025-12-02,btcusdt,120,0.250936291124896,0.4333791829305001,-1.425244987214474,0.1824428918056041,18647536756.4074,16817091104.436298,1830445651.9711,4824754,495610
task3_maker_q95_win60,2025-12-02,btcusdt,300,-0.0255852898748402,-0.1409902375362361,1.0346895763220838,-0.1154049476613959,18647536756.4074,16817091104.436298,1830445651.9711,4824754,495610
task3_maker_q99_win30,2025-12-02,btcusdt,30,0.0510315669818101,0.0482717762596549,0.148803040227296,-0.0027597907221551,18647536756.4074,18135623378.4164,511913377.991,5196393,123971
task3_maker_q99_win30,2025-12-02,btcusdt,120,0.250936291124896,0.3160984523465738,-2.057572267642982,0.0651621612216778,18647536756.4074,18135623378.4164,511913377.991,5196393,123971
task3_maker_q99_win30,2025-12-02,btcusdt,300,-0.0255852898748402,0.1792402955559995,-7.28196856748215,0.2048255854308397,18647536756.4074,18135623378.4164,511913377.991,5196393,123971
task3_maker_q99_win60,2025-12-02,btcusdt,30,0.0510315669818101,0.0856863713984785,-0.7283398212914705,0.0346548044166684,18647536756.4074,17853671958.2607,793864798.1466999,5115898,204466
task3_maker_q99_win60,2025-12-02,btcusdt,120,0.250936291124896,0.4444994623876948,-4.102214737859308,0.1935631712627987,18647536756.4074,17853671958.2607,793864798.1466999,5115898,204466
task3_maker_q99_win60,2025-12-02,btcusdt,300,-0.0255852898748402,0.3011499459267817,-7.373717781484758,0.3267352358016219,18647536756.4074,17853671958.2607,793864798.1466999,5115898,204466
no_filter,2025-12-02,ethusdt,30,0.1882547218675244,0.1882547218675244,,0.0,13899909242.75878,13899909242.75878,0.0,8158010,0
no_filter,2025-12-02,ethusdt,120,0.0321671102297127,0.0321671102297127,,0.0,13899909242.75878,13899909242.75878,0.0,8158010,0
no_filter,2025-12-02,ethusdt,300,-0.1329075629702041,-0.1329075629702041,,0.0,13899909242.75878,13899909242.75878,0.0,8158010,0
task3_maker_q90_win30,2025-12-02,ethusdt,30,0.1882547218675244,0.3670270864917748,-1.3942744447353603,0.1787723646242503,13899909242.75878,12489066409.016869,1410842833.74191,7457525,700485
task3_maker_q90_win30,2025-12-02,ethusdt,120,0.0321671102297127,0.0563082896678435,-0.1815354978738101,0.0241411794381307,13899909242.75878,12489066409.016869,1410842833.74191,7457525,700485
task3_maker_q90_win30,2025-12-02,ethusdt,300,-0.1329075629702041,-0.0072288316921248,-1.24544113764905,0.1256787312780793,13899909242.75878,12489066409.016869,1410842833.74191,7457525,700485
task3_maker_q90_win60,2025-12-02,ethusdt,30,0.1882547218675244,0.3809470083915737,-0.9793744490061506,0.1926922865240492,13899909242.75878,11930958977.43862,1968950265.32016,7121026,1036984
task3_maker_q90_win60,2025-12-02,ethusdt,120,0.0321671102297127,0.0879739425521352,-0.305997361888812,0.0558068323224224,13899909242.75878,11930958977.43862,1968950265.32016,7121026,1036984
task3_maker_q90_win60,2025-12-02,ethusdt,300,-0.1329075629702041,0.2063301109291861,-2.1885363120474155,0.3392376738993903,13899909242.75878,11930958977.43862,1968950265.32016,7121026,1036984
task3_maker_q95_win30,2025-12-02,ethusdt,30,0.1882547218675244,0.3281347511901534,-1.6706672889602223,0.1398800293226289,13899909242.75878,12927166733.29411,972742509.46467,7673890,484120
task3_maker_q95_win30,2025-12-02,ethusdt,120,0.0321671102297127,0.0726029672045211,-0.5052012683812452,0.0404358569748083,13899909242.75878,12927166733.29411,972742509.46467,7673890,484120
task3_maker_q95_win30,2025-12-02,ethusdt,300,-0.1329075629702041,-0.0149266567194908,-1.7008033129847189,0.1179809062507133,13899909242.75878,12927166733.29411,972742509.46467,7673890,484120
task3_maker_q95_win60,2025-12-02,ethusdt,30,0.1882547218675244,0.3479755431259365,-1.2135514967187202,0.159720821258412,13899909242.75878,12478156776.72932,1421752466.02946,7406858,751152
task3_maker_q95_win60,2025-12-02,ethusdt,120,0.0321671102297127,0.0532721705398756,-0.153063622703712,0.0211050603101628,13899909242.75878,12478156776.72932,1421752466.02946,7406858,751152
task3_maker_q95_win60,2025-12-02,ethusdt,300,-0.1329075629702041,0.0055370345329024,-1.3479808150387924,0.1384445975031066,13899909242.75878,12478156776.72932,1421752466.02946,7406858,751152
task3_maker_q99_win30,2025-12-02,ethusdt,30,0.1882547218675244,0.2119795639967089,-0.7152323990971874,0.0237248421291844,13899909242.75878,13544248222.92674,355661019.83203995,7985921,172089
task3_maker_q99_win30,2025-12-02,ethusdt,120,0.0321671102297127,0.0418029716880334,-0.3347848247753177,0.0096358614583207,13899909242.75878,13544248222.92674,355661019.83203995,7985921,172089
task3_maker_q99_win30,2025-12-02,ethusdt,300,-0.1329075629702041,0.0914632837835621,-8.677376236698905,0.2243708467537662,13899909242.75878,13544248222.92674,355661019.83203995,7985921,172089
task3_maker_q99_win60,2025-12-02,ethusdt,30,0.1882547218675244,0.2077951835052873,-0.3605236711400805,0.0195404616377628,13899909242.75878,13421989777.116558,477919465.64222,7908393,249617
task3_maker_q99_win60,2025-12-02,ethusdt,120,0.0321671102297127,0.0117278889115916,0.6061864572244926,-0.020439221318121,13899909242.75878,13421989777.116558,477919465.64222,7908393,249617
task3_maker_q99_win60,2025-12-02,ethusdt,300,-0.1329075629702041,0.139654729572372,-7.787603734882585,0.2725622925425762,13899909242.75878,13421989777.116558,477919465.64222,7908393,249617
no_filter,2025-12-03,btcusdt,30,-0.0861875433727873,-0.0861875433727873,,0.0,17083045254.2078,17083045254.2078,0.0,5434899,0
no_filter,2025-12-03,btcusdt,120,0.0722233416811517,0.0722233416811517,,0.0,17083045254.2078,17083045254.2078,0.0,5434899,0
no_filter,2025-12-03,btcusdt,300,0.7210239016955634,0.7210239016955634,,0.0,17083045254.2078,17083045254.2078,0.0,5434899,0
task3_maker_q90_win30,2025-12-03,btcusdt,30,-0.0861875433727873,-0.0782773776801725,-0.1627573868092737,0.0079101656926148,17083045254.2078,15483498569.8707,1599546684.3371,4986864,448035
task3_maker_q90_win30,2025-12-03,btcusdt,120,0.0722233416811517,0.0941082513529165,-0.1396210333049737,0.0218849096717648,17083045254.2078,15483498569.8707,1599546684.3371,4986864,448035
task3_maker_q90_win30,2025-12-03,btcusdt,300,0.7210239016955634,1.2842709365514218,-4.731167487322167,0.5632470348558584,17083045254.2078,15483498569.8707,1599546684.3371,4986864,448035
task3_maker_q90_win60,2025-12-03,btcusdt,30,-0.0861875433727873,-0.1762426430461815,0.4904764984567287,-0.0900550996733941,17083045254.2078,14775603863.4823,2307441390.7255,4772253,662646
task3_maker_q90_win60,2025-12-03,btcusdt,120,0.0722233416811517,0.1325490902464255,-0.314070051143992,0.0603257485652738,17083045254.2078,14775603863.4823,2307441390.7255,4772253,662646
task3_maker_q90_win60,2025-12-03,btcusdt,300,0.7210239016955634,1.4117153188434453,-3.70178952823756,0.6906914171478818,17083045254.2078,14775603863.4823,2307441390.7255,4772253,662646
task3_maker_q95_win30,2025-12-03,btcusdt,30,-0.0861875433727873,-0.1237837372900172,0.4541292108848699,-0.0375961939172299,17083045254.2078,15971705762.5035,1111339491.7043,5133761,301138
task3_maker_q95_win30,2025-12-03,btcusdt,120,0.0722233416811517,-0.0154841827588173,1.3327191523397888,-0.0877075244399691,17083045254.2078,15971705762.5035,1111339491.7043,5133761,301138
task3_maker_q95_win30,2025-12-03,btcusdt,300,0.7210239016955634,1.1612365515106549,-5.605527947007562,0.4402126498150914,17083045254.2078,15971705762.5035,1111339491.7043,5133761,301138
task3_maker_q95_win60,2025-12-03,btcusdt,30,-0.0861875433727873,-0.1959726707513825,0.9896989032775434,-0.1097851273785952,17083045254.2078,15501271396.8194,1581773857.3884,4986384,448515
task3_maker_q95_win60,2025-12-03,btcusdt,120,0.0722233416811517,-0.0157546804473562,0.9344017065588274,-0.087978022128508,17083045254.2078,15501271396.8194,1581773857.3884,4986384,448515
task3_maker_q95_win60,2025-12-03,btcusdt,300,0.7210239016955634,1.460706678363355,-6.527814745575706,0.7396827766677919,17083045254.2078,15501271396.8194,1581773857.3884,4986384,448515
task3_maker_q99_win30,2025-12-03,btcusdt,30,-0.0861875433727873,-0.0224541887790682,-2.42830162437427,0.0637333545937191,17083045254.2078,16630497946.0874,452547308.1204,5317861,117038
task3_maker_q99_win30,2025-12-03,btcusdt,120,0.0722233416811517,0.0428617607318514,1.1512214992424006,-0.0293615809493002,17083045254.2078,16630497946.0874,452547308.1204,5317861,117038
task3_maker_q99_win30,2025-12-03,btcusdt,300,0.7210239016955634,0.8840673862599875,-5.270602358183088,0.163043484564424,17083045254.2078,16630497946.0874,452547308.1204,5317861,117038
task3_maker_q99_win60,2025-12-03,btcusdt,30,-0.0861875433727873,-0.056115343938435,-0.8333270488428162,0.0300721994343523,17083045254.2078,16422060942.4831,660984311.7247,5258823,176076
task3_maker_q99_win60,2025-12-03,btcusdt,120,0.0722233416811517,0.0076922691721607,1.6754886335022137,-0.0645310725089909,17083045254.2078,16422060942.4831,660984311.7247,5258823,176076
task3_maker_q99_win60,2025-12-03,btcusdt,300,0.7210239016955634,0.973175098977738,-5.543636628118358,0.2521511972821746,17083045254.2078,16422060942.4831,660984311.7247,5258823,176076
no_filter,2025-12-03,ethusdt,30,-0.1777366175938894,-0.1777366175938894,,0.0,15623047708.6988,15623047708.6988,0.0,8723233,0
no_filter,2025-12-03,ethusdt,120,-0.2107088740122401,-0.2107088740122401,,0.0,15623047708.6988,15623047708.6988,0.0,8723233,0
no_filter,2025-12-03,ethusdt,300,0.1210353368929358,0.1210353368929358,,0.0,15623047708.6988,15623047708.6988,0.0,8723233,0
task3_maker_q90_win30,2025-12-03,ethusdt,30,-0.1777366175938894,-0.3716074335983965,1.552713907307003,-0.1938708160045071,15623047708.6988,14049062666.08752,1573985042.61128,7957012,766221
task3_maker_q90_win30,2025-12-03,ethusdt,120,-0.2107088740122401,-0.2599291514552202,0.2286210710115241,-0.0492202774429801,15623047708.6988,14049062666.08752,1573985042.61128,7957012,766221
task3_maker_q90_win30,2025-12-03,ethusdt,300,0.1210353368929358,1.2070364539562028,-9.572384445388256,1.086001117063267,15623047708.6988,14049062666.08752,1573985042.61128,7957012,766221
task3_maker_q90_win60,2025-12-03,ethusdt,30,-0.1777366175938894,-0.4605073524231702,1.5105514542255674,-0.2827707348292808,15623047708.6988,13381744371.64978,2241303337.04902,7612497,1110736
task3_maker_q90_win60,2025-12-03,ethusdt,120,-0.2107088740122401,-0.1045498508647614,-0.8445333488260838,0.1061590231474786,15623047708.6988,13381744371.64978,2241303337.04902,7612497,1110736
task3_maker_q90_win60,2025-12-03,ethusdt,300,0.1210353368929358,1.6733269893128058,-9.146951614966143,1.55229165241987,15623047708.6988,13381744371.64978,2241303337.04902,7612497,1110736
task3_maker_q95_win30,2025-12-03,ethusdt,30,-0.1777366175938894,-0.3328146103255753,1.908784373585676,-0.1550779927316859,15623047708.6988,14542216169.95989,1080831538.73891,8190060,533173
task3_maker_q95_win30,2025-12-03,ethusdt,120,-0.2107088740122401,-0.3604038131338181,1.8033849844950065,-0.149694939121578,15623047708.6988,14542216169.95989,1080831538.73891,8190060,533173
task3_maker_q95_win30,2025-12-03,ethusdt,300,0.1210353368929358,0.6994171747546775,-7.660893126054992,0.5783818378617416,15623047708.6988,14542216169.95989,1080831538.73891,8190060,533173
task3_maker_q95_win60,2025-12-03,ethusdt,30,-0.1777366175938894,-0.444474725022666,2.128943530271139,-0.2667381074287765,15623047708.6988,14003698747.63688,1619348961.0619202,7927111,796122
task3_maker_q95_win60,2025-12-03,ethusdt,120,-0.2107088740122401,-0.3236475794518267,0.765954986559808,-0.1129387054395865,15623047708.6988,14003698747.63688,1619348961.0619202,7927111,796122
task3_maker_q95_win60,2025-12-03,ethusdt,300,0.1210353368929358,0.9669370600949924,-7.194097587921755,0.8459017232020564,15623047708.6988,14003698747.63688,1619348961.0619202,7927111,796122
task3_maker_q99_win30,2025-12-03,ethusdt,30,-0.1777366175938894,-0.2211413278726108,1.6488145380593469,-0.0434047102787214,15623047708.6988,15260411417.746153,362636290.95265,8556589,166644
task3_maker_q99_win30,2025-12-03,ethusdt,120,-0.2107088740122401,-0.4527313302935499,9.974047443354014,-0.2420224562813098,15623047708.6988,15260411417.746153,362636290.95265,8556589,166644
task3_maker_q99_win30,2025-12-03,ethusdt,300,0.1210353368929358,0.5086948224404811,-16.192398776130787,0.3876594855475452,15623047708.6988,15260411417.746153,362636290.95265,8556589,166644
task3_maker_q99_win60,2025-12-03,ethusdt,30,-0.1777366175938894,-0.3591649274903369,4.320725227455688,-0.1814283098964475,15623047708.6988,15017378975.59293,605668733.10587,8442799,280434
task3_maker_q99_win60,2025-12-03,ethusdt,120,-0.2107088740122401,-0.5475763542982445,8.141821708285011,-0.3368674802860043,15623047708.6988,15017378975.59293,605668733.10587,8442799,280434
task3_maker_q99_win60,2025-12-03,ethusdt,300,0.1210353368929358,0.8267599445155943,-17.377199763875492,0.7057246076226584,15623047708.6988,15017378975.59293,605668733.10587,8442799,280434
no_filter,2025-12-04,btcusdt,30,-0.277944484374133,-0.277944484374133,,0.0,12734406440.3688,12734406440.3688,0.0,4163902,0
no_filter,2025-12-04,btcusdt,120,-0.3903172811647167,-0.3903172811647167,,0.0,12734406440.3688,12734406440.3688,0.0,4163902,0
no_filter,2025-12-04,btcusdt,300,-0.264996755493728,-0.264996755493728,,0.0,12734406440.3688,12734406440.3688,0.0,4163902,0
task3_maker_q90_win30,2025-12-04,btcusdt,30,-0.277944484374133,-0.2906473724166785,-0.1121552078825506,-0.0127028880425454,12734406440.3688,11828127222.3287,906279218.0401,3902456,261446
task3_maker_q90_win30,2025-12-04,btcusdt,120,-0.3903172811647167,-0.4230352261526011,0.0366946242905872,-0.0327179449878843,12734406440.3688,11828127222.3287,906279218.0401,3902456,261446
task3_maker_q90_win30,2025-12-04,btcusdt,300,-0.264996755493728,-0.1674040764127771,-1.5387086548283857,0.0975926790809508,12734406440.3688,11828127222.3287,906279218.0401,3902456,261446
task3_maker_q90_win60,2025-12-04,btcusdt,30,-0.277944484374133,-0.1853880887631182,-1.0276724000500486,0.0925563956110148,12734406440.3688,11335056191.7985,1399350248.5703,3761032,402870
task3_maker_q90_win60,2025-12-04,btcusdt,120,-0.3903172811647167,-0.1749124490888907,-2.135145552756472,0.215404832075826,12734406440.3688,11335056191.7985,1399350248.5703,3761032,402870
task3_maker_q90_win60,2025-12-04,btcusdt,300,-0.264996755493728,0.0425074938228692,-2.755851313730038,0.3075042493165972,12734406440.3688,11335056191.7985,1399350248.5703,3761032,402870
task3_maker_q95_win30,2025-12-04,btcusdt,30,-0.277944484374133,-0.2895516011506351,-0.0638065579192641,-0.011607116776502,12734406440.3688,12079642373.2734,654764067.0954,3979602,184300
task3_maker_q95_win30,2025-12-04,btcusdt,120,-0.3903172811647167,-0.4025487393559572,-0.1646609752081762,-0.0122314581912404,12734406440.3688,12079642373.2734,654764067.0954,3979602,184300
task3_maker_q95_win30,2025-12-04,btcusdt,300,-0.264996755493728,-0.1816501115583454,-1.802646272850773,0.0833466439353825,12734406440.3688,12079642373.2734,654764067.0954,3979602,184300
task3_maker_q95_win60,2025-12-04,btcusdt,30,-0.277944484374133,-0.3085846202149166,0.095730908916739,-0.0306401358407836,12734406440.3688,11769358315.6464,965048124.7224,3883537,280365
task3_maker_q95_win60,2025-12-04,btcusdt,120,-0.3903172811647167,-0.3654924894416043,-0.6930709588475267,0.0248247917231124,12734406440.3688,11769358315.6464,965048124.7224,3883537,280365
task3_maker_q95_win60,2025-12-04,btcusdt,300,-0.264996755493728,-0.1368762784207233,-1.8275051564892788,0.1281204770730046,12734406440.3688,11769358315.6464,965048124.7224,3883537,280365
task3_maker_q99_win30,2025-12-04,btcusdt,30,-0.277944484374133,-0.314121794201247,1.6113095519292526,-0.0361773098271139,12734406440.3688,12495137162.7685,239269277.6003,4099824,64078
task3_maker_q99_win30,2025-12-04,btcusdt,120,-0.3903172811647167,-0.4975642725825824,5.210342701179822,-0.1072469914178657,12734406440.3688,12495137162.7685,239269277.6003,4099824,64078
task3_maker_q99_win30,2025-12-04,btcusdt,300,-0.264996755493728,-0.343519556189016,3.835626504343989,-0.078522800695288,12734406440.3688,12495137162.7685,239269277.6003,4099824,64078
task3_maker_q99_win60,2025-12-04,btcusdt,30,-0.277944484374133,-0.3191821474601619,1.1936350436988774,-0.0412376630860288,12734406440.3688,12387281113.2259,347125327.14290005,4065627,98275
task3_maker_q99_win60,2025-12-04,btcusdt,120,-0.3903172811647167,-0.4950248019556597,3.346204929363599,-0.1047075207909429,12734406440.3688,12387281113.2259,347125327.14290005,4065627,98275
task3_maker_q99_win60,2025-12-04,btcusdt,300,-0.264996755493728,-0.3141376851775196,1.48861343241343,-0.0491409296837916,12734406440.3688,12387281113.2259,347125327.14290005,4065627,98275
no_filter,2025-12-04,ethusdt,30,-0.0688506708782295,-0.0688506708782295,,0.0,14691893578.95238,14691893578.95238,0.0,7753902,0
no_filter,2025-12-04,ethusdt,120,0.0565337631268303,0.0565337631268303,,0.0,14691893578.95238,14691893578.95238,0.0,7753902,0
no_filter,2025-12-04,ethusdt,300,-0.2072815661397804,-0.2072815661397804,,0.0,14691893578.95238,14691893578.95238,0.0,7753902,0
task3_maker_q90_win30,2025-12-04,ethusdt,30,-0.0688506708782295,-0.0834940029923436,0.0748313283951914,-0.014643332114114,14691893578.95238,13333056839.585491,1358836739.36689,7135956,617946
task3_maker_q90_win30,2025-12-04,ethusdt,120,0.0565337631268303,-0.1042281292575628,1.633947286549163,-0.1607618923843931,14691893578.95238,13333056839.585491,1358836739.36689,7135956,617946
task3_maker_q90_win30,2025-12-04,ethusdt,300,-0.2072815661397804,-0.3645002554362225,1.3353656554913174,-0.1572186892964421,14691893578.95238,13333056839.585491,1358836739.36689,7135956,617946
task3_maker_q90_win60,2025-12-04,ethusdt,30,-0.0688506708782295,-0.0377503992312659,-0.265976321091775,0.0311002716469635,14691893578.95238,12689834051.3192,2002059527.63318,6816558,937344
task3_maker_q90_win60,2025-12-04,ethusdt,120,0.0565337631268303,0.000503085031208,0.4116780517968564,-0.0560306780956222,14691893578.95238,12689834051.3192,2002059527.63318,6816558,937344
task3_maker_q90_win60,2025-12-04,ethusdt,300,-0.2072815661397804,-0.421476052110772,1.1503666177245675,-0.2141944859709915,14691893578.95238,12689834051.3192,2002059527.63318,6816558,937344
task3_maker_q95_win30,2025-12-04,ethusdt,30,-0.0688506708782295,-0.0712236791169671,-0.0366035233256213,-0.0023730082387375,14691893578.95238,13684850609.08149,1007042969.87089,7312120,441782
task3_maker_q95_win30,2025-12-04,ethusdt,120,0.0565337631268303,-0.1268076342349608,2.547986172231113,-0.1833413973617911,14691893578.95238,13684850609.08149,1007042969.87089,7312120,441782
task3_maker_q95_win30,2025-12-04,ethusdt,300,-0.2072815661397804,-0.465319100418218,3.2992273056602865,-0.2580375342784375,14691893578.95238,13684850609.08149,1007042969.87089,7312120,441782
task3_maker_q95_win60,2025-12-04,ethusdt,30,-0.0688506708782295,-0.0065648495055186,-0.6238003878585008,0.0622858213727108,14691893578.95238,13209320716.20483,1482572862.74755,7078735,675167
task3_maker_q95_win60,2025-12-04,ethusdt,120,0.0565337631268303,-0.0697228357032205,1.1814456972307656,-0.1262565988300509,14691893578.95238,13209320716.20483,1482572862.74755,7078735,675167
task3_maker_q95_win60,2025-12-04,ethusdt,300,-0.2072815661397804,-0.4582447702834241,2.0287322816762496,-0.2509632041436437,14691893578.95238,13209320716.20483,1482572862.74755,7078735,675167
task3_maker_q99_win30,2025-12-04,ethusdt,30,-0.0688506708782295,-0.0382804892692697,-1.3308480787724308,0.0305701816089597,14691893578.95238,14344419405.42717,347474173.52521,7602615,151287
task3_maker_q99_win30,2025-12-04,ethusdt,120,0.0565337631268303,-0.0845703778199069,5.881591081913891,-0.1411041409467373,14691893578.95238,14344419405.42717,347474173.52521,7602615,151287
task3_maker_q99_win30,2025-12-04,ethusdt,300,-0.2072815661397804,-0.5447907287785853,13.725762530198782,-0.3375091626388048,14691893578.95238,14344419405.42717,347474173.52521,7602615,151287
task3_maker_q99_win60,2025-12-04,ethusdt,30,-0.0688506708782295,-0.0396966762110999,-0.8546371203441537,0.0291539946671296,14691893578.95238,14166300095.23901,525593483.71337,7519726,234176
task3_maker_q99_win60,2025-12-04,ethusdt,120,0.0565337631268303,-0.1509848029183769,5.649773354227381,-0.2075185660452073,14691893578.95238,14166300095.23901,525593483.71337,7519726,234176
task3_maker_q99_win60,2025-12-04,ethusdt,300,-0.2072815661397804,-0.6382907100863155,11.409690611293946,-0.4310091439465351,14691893578.95238,14166300095.23901,525593483.71337,7519726,234176
no_filter,2025-12-05,btcusdt,30,0.1090073701384897,0.1090073701384897,,0.0,14779615610.8184,14779615610.8184,0.0,4515266,0
no_filter,2025-12-05,btcusdt,120,0.1775151561726784,0.1775151561726784,,0.0,14779615610.8184,14779615610.8184,0.0,4515266,0
no_filter,2025-12-05,btcusdt,300,0.2901203365832086,0.2901203365832086,,0.0,14779615610.8184,14779615610.8184,0.0,4515266,0
task3_maker_q90_win30,2025-12-05,btcusdt,30,0.1090073701384897,0.1199305278653811,0.0177450454658068,0.0109231577268914,14779615610.8184,13199742729.967098,1579872880.8513,4115612,399654
task3_maker_q90_win30,2025-12-05,btcusdt,120,0.1775151561726784,-0.181295198470259,3.1753540503898963,-0.3588103546429375,14779615610.8184,13199742729.967098,1579872880.8513,4115612,399654
task3_maker_q90_win30,2025-12-05,btcusdt,300,0.2901203365832086,0.0478662701562552,2.3141384654348807,-0.2422540664269533,14779615610.8184,13199742729.967098,1579872880.8513,4115612,399654
task3_maker_q90_win60,2025-12-05,btcusdt,30,0.1090073701384897,0.0368333843088318,0.5258973787672853,-0.0721739858296579,14779615610.8184,12598502750.8456,2181112859.9728,3942588,572678
task3_maker_q90_win60,2025-12-05,btcusdt,120,0.1775151561726784,-0.2344588204998665,2.557151429763117,-0.4119739766725449,14779615610.8184,12598502750.8456,2181112859.9728,3942588,572678
task3_maker_q90_win60,2025-12-05,btcusdt,300,0.2901203365832086,-0.0821541106469411,2.4404449408574957,-0.3722744472301497,14779615610.8184,12598502750.8456,2181112859.9728,3942588,572678
task3_maker_q95_win30,2025-12-05,btcusdt,30,0.1090073701384897,0.1882798313035924,-0.7650073848733548,0.0792724611651026,14779615610.8184,13550587795.6313,1229027815.1871,4214882,300384
task3_maker_q95_win30,2025-12-05,btcusdt,120,0.1775151561726784,-0.0109786942431523,2.255745150184223,-0.1884938504158307,14779615610.8184,13550587795.6313,1229027815.1871,4214882,300384
task3_maker_q95_win30,2025-12-05,btcusdt,300,0.2901203365832086,0.2749820623252385,0.4570266603231203,-0.0151382742579701,14779615610.8184,13550587795.6313,1229027815.1871,4214882,300384
task3_maker_q95_win60,2025-12-05,btcusdt,30,0.1090073701384897,0.1054147113475518,0.1353624146731411,-0.0035926587909379,14779615610.8184,13006587630.2213,1773027980.5971,4070603,444663
task3_maker_q95_win60,2025-12-05,btcusdt,120,0.1775151561726784,-0.1111565798562615,2.295154737790605,-0.28867173602894,14779615610.8184,13006587630.2213,1773027980.5971,4070603,444663
task3_maker_q95_win60,2025-12-05,btcusdt,300,0.2901203365832086,0.1524989155499952,1.2996842532571375,-0.1376214210332133,14779615610.8184,13006587630.2213,1773027980.5971,4070603,444663
task3_maker_q99_win30,2025-12-05,btcusdt,30,0.1090073701384897,0.1297438400784767,-0.3828331659052909,0.0207364699399869,14779615610.8184,14181701441.317,597914169.5014,4386793,128473
